timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1672415114619.634,0,0,0,0,0,0,0,0,31138035274,2717530479,23056208,5223170,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535805,74153591808,1695225,39191742976,513.140625,774830.03125,334.0625,3580.5468749998836,4353.421875,4.4,2500.0,0.0,2500.0,1141656525,623010799,0,1530955692
1672415115610.5845,0,0,0,0,0,0,0,0,31138035408,2717531627,23056210,5223172,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535805,74153591808,1695280,39192242688,513.140625,774841.65625,334.078125,3580.6249999998836,4353.671875,2.9,2500.0,0.0,2500.0,1141849792,623102244,0,1531417202
1672415116600.5825,0,0,0,0,0,0,0,0,31138039488,2717536624,23056225,5223186,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535805,74153591808,1695293,39192992256,513.140625,774853.09375,334.078125,3580.7187499998836,4353.96875,3.3,2500.0,0.0,2500.0,1142044184,623193992,0,1531862132
1672415117607.1943,0,0,0,0,0,0,0,0,31138040436,2717536772,23056230,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535805,74153591808,1695299,39193131520,513.140625,774864.703125,334.109375,3580.8281249998836,4354.265625,3.6,2500.0,0.0,2500.0,1142243052,623288131,0,1532305182
1672415118614.7432,0,0,0,0,0,0,0,0,31138040436,2717536772,23056230,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535805,74153591808,1695310,39193352704,513.140625,774876.46875,334.125,3580.9062499998836,4354.625,3.7,2500.0,0.0,2500.0,1142439701,623381368,0,1532744267
1672415119603.7202,0,0,0,0,0,0,0,0,31138041296,2717536772,23056234,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535806,74153608192,1695326,39193762304,513.140625,774887.84375,334.125,3580.9843749998836,4354.90625,3.1,2500.0,0.0,2500.0,1142630675,623470847,0,1533175124
1672415120611.5068,0,0,0,0,0,0,0,0,31138041296,2717536772,23056234,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535806,74153608192,1695334,39194008064,513.140625,774899.515625,334.125,3581.0781249998836,4355.40625,4.8,2500.0,0.0,2500.0,1142824192,623561462,0,1533610447
1672415121612.3733,0,0,0,0,0,0,0,0,31138041296,2717536772,23056234,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535806,74153608192,1695334,39194008064,513.140625,774911.0625,334.140625,3581.1406249998836,4355.71875,3.3,2500.0,0.0,2500.0,1143019442,623653561,0,1534046697
1672415122606.3943,0,0,0,0,0,0,0,0,31138041296,2717536772,23056234,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535806,74153608192,1695349,39194139136,513.140625,774922.515625,334.140625,3581.2187499998836,4356.109375,3.9,2500.0,0.0,2500.0,1143213843,623745357,0,1534481505
1672415123612.3635,0,0,0,0,0,0,0,0,31138042156,2717536772,23056238,5223188,1063,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535806,74153608192,1695378,39194597888,513.140625,774934.109375,334.140625,3581.3437499998836,4356.484375,4.1,2500.0,0.0,2500.0,1143410245,623837694,0,1534920184
